,0
HSP90AB1,-3.221117996953815
HNRNPM,0.7837054161812791
MS4A1,0.9529857583235497
MAP4,0.1073779148224645
SRRM1,-0.7125746363445487
DNM1L,0.8972245065489215
LSP1,0.6947928898236171
SRRM2,0.4398981408474558
TPD52,1.7259264211009189
HMGA1,-4.018100016217339
EIF5B,-0.5204255875386412
PABPN1,0.3155174977465922
NUCKS1,-3.1494274541058225
HDGF,-0.7993088495015925
RPRD1B,-0.5296595362704544
ABLIM1,0.21597324475678725
THRAP3,-1.4808234881735185
EVL,0.7530424042502073
CDK1,0.3403465000834327
NOLC1,0.38412531435379904
MYH9,-3.4844325783452934
SUGP2,1.4048179553801035
LSM14A,0.4797901856220932
ARFGAP2,0.11555137932293391
ACLY,0.36499669356430253
BCLAF1,0.7033274127512961
EIF3CL,-1.755125371683416
CANX,-3.3512118009806553
RBM39,0.6844123404031102
ACIN1,0.3117597429763457
PNN,0.41532509952173413
PPP1R2,-1.1245334454073603
CHD4,-0.5497238836154992
TERF2IP,0.4255963975672117
PPP2R5D,1.2770289239547772
TPI1,1.3038681892523254
ATXN2L,-0.3975125714672245
ARHGEF6,0.8386210125692699
LCP1,-1.0471614480875662
AP3B1,-2.8477978360655847
CLASP1,-1.0699138874239367
NCL,-0.9100371025258056
HLA-A,0.5635924563530548
EEF1D,0.2434801643081297
SAFB,-0.36704611759078
PCM1,0.1581240009685363
BOD1L1,-1.4842264899085666
SEPTIN2,0.6172809850872412
SRSF6,0.2183002337147517
PAICS,0.6765400515188542
HDAC1,-0.27324279728780887
DAXX,0.21659739421209068
SLTM,0.4714519634109937
PNISR,0.8073369185557464
PCBP2,0.9239064799780596
TCEA1,-1.7111304721961016
POU2F1,0.36992397330669924
TPD52L2,0.3259884971697975
RANBP3,-0.2080251215125486
CSNK2B,-0.006617201642852066
SON,0.49376984018403114
DENND4A,0.5704537811935335
LMO7,0.5583068333350933
LARP4,-0.3594139293341456
TP53BP1,0.6121763970493568
CHAMP1,-1.261406644794711
LRWD1,0.7138410074237438
TJP2,0.7505803167557907
RCC1,0.6436823606737274
ABCF1,-1.6553683001346169
EIF4G1,0.03873313252084287
U2SURP,1.7707667599612904
SRPK1,-5.7567224284947125
UBE2J1,0.8872586740237054
THUMPD1,-2.5124160020248745
REPS1,-2.0806424462280457
CARHSP1,0.33600146136025977
CAD,0.731731184989977
CLASP2,-0.8344566444228345
SLC38A1,-1.856406496724416
TCOF1,-3.467240267798296
PRKRA,-0.4752516576920893
CXCR4,-0.04986406310488789
CD74,0.5695115799160746
SF3A1,-2.2664614587954084
EPB41L2,0.7090821570172867
IQSEC1,0.752967845021244
SKIV2L,0.12811703970349875
PLIN3,0.403245195138382
KLC1,-0.6137345769854363
SLC16A1,-0.3109041985918548
DDX21,-4.1267850641943165
RPLP0,-0.8188152617306468
NRDC,0.15428353384701232
RPS6,0.20247670936758055
PCBP1,0.6609234823163899
ZC3H14,1.054829354361054
ACAP2,0.8218056554538116
SNAPIN,0.5879381379381918
RBM12,0.17706805858242625
MFAP1,-0.29102188593950906
PCF11,-0.8701573215061984
RCSD1,-1.956086392078145
SMARCC1,-0.9120255150725853
HSP90AA1,-3.097535156922574
PKN1,-1.4316584273956252
FASN,-0.4364816136919103
PSMA3,-4.456274903415656
PRPF4B,-1.718085785226128
EIF4B,-0.2226599898432582
ZMYND8,-3.8183075180400072
RSL1D1,-0.2041603855406091
PPIG,-3.273136798809176
UBE2T,-0.13682494533927958
TOP2A,-1.8855400797180302
HTT,-1.0156402947059977
GMPS,-3.6491761081295753
RBM17,0.49499859641573174
BCL6,0.7678876659687877
C9ORF78,-2.7603683267235457
RBM10,0.8320278418305094
ARHGAP15,-0.2104114533039283
ATRX,-3.360143979126481
LAMTOR1,0.7318518175228004
HNRNPH1,-0.27592641383561833
SRRT,-0.13986609418147466
ARHGAP25,0.23877278633370658
SF1,0.5285843404525163
SET,-0.382341207913548
CUL4A,1.3831746714942863
ARID1B,0.6662565868912509
MED1,-0.35763688667652715
PPP1R12A,0.6348064832236826
